<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;04.12.2018;18:24;114880,0000000;114900,0000000;114860,0000000;114870,0000000;386
SPFB.RTS-12.18;1;04.12.2018;18:25;114870,0000000;114910,0000000;114850,0000000;114880,0000000;575
SPFB.RTS-12.18;1;04.12.2018;18:26;114890,0000000;114890,0000000;114850,0000000;114870,0000000;260
SPFB.RTS-12.18;1;04.12.2018;18:27;114880,0000000;114910,0000000;114860,0000000;114890,0000000;329
SPFB.RTS-12.18;1;04.12.2018;18:28;114890,0000000;114900,0000000;114830,0000000;114850,0000000;817
SPFB.RTS-12.18;1;04.12.2018;18:29;114850,0000000;114900,0000000;114810,0000000;114900,0000000;601
SPFB.RTS-12.18;1;04.12.2018;18:30;114880,0000000;114950,0000000;114880,0000000;114930,0000000;628
SPFB.RTS-12.18;1;04.12.2018;18:31;114920,0000000;114970,0000000;114870,0000000;114960,0000000;1006
SPFB.RTS-12.18;1;04.12.2018;18:32;114970,0000000;115020,0000000;114940,0000000;114950,0000000;887
SPFB.RTS-12.18;1;04.12.2018;18:33;114950,0000000;114950,0000000;114890,0000000;114910,0000000;356
SPFB.RTS-12.18;1;04.12.2018;18:34;114920,0000000;114940,0000000;114860,0000000;114910,0000000;596
SPFB.RTS-12.18;1;04.12.2018;18:35;114910,0000000;114930,0000000;114890,0000000;114890,0000000;226
SPFB.RTS-12.18;1;04.12.2018;18:36;114890,0000000;114940,0000000;114840,0000000;114930,0000000;864
SPFB.RTS-12.18;1;04.12.2018;18:37;114930,0000000;114950,0000000;114910,0000000;114940,0000000;639
SPFB.RTS-12.18;1;04.12.2018;18:38;114950,0000000;114970,0000000;114910,0000000;114920,0000000;589
SPFB.RTS-12.18;1;04.12.2018;18:39;114920,0000000;114940,0000000;114910,0000000;114920,0000000;333
SPFB.RTS-12.18;1;04.12.2018;18:40;114920,0000000;114970,0000000;114880,0000000;114920,0000000;1608
SPFB.RTS-12.18;1;04.12.2018;18:41;114930,0000000;114980,0000000;114910,0000000;114970,0000000;601
SPFB.RTS-12.18;1;04.12.2018;18:42;114960,0000000;114990,0000000;114930,0000000;114930,0000000;499
SPFB.RTS-12.18;1;04.12.2018;18:43;114940,0000000;114970,0000000;114930,0000000;114950,0000000;594
SPFB.RTS-12.18;1;04.12.2018;18:44;114960,0000000;115000,0000000;114950,0000000;114970,0000000;296
SPFB.RTS-12.18;1;04.12.2018;18:45;114980,0000000;115040,0000000;114950,0000000;114970,0000000;1065
SPFB.RTS-12.18;1;04.12.2018;19:01;115050,0000000;115080,0000000;114890,0000000;114970,0000000;772
SPFB.RTS-12.18;1;04.12.2018;19:02;114960,0000000;115010,0000000;114950,0000000;114980,0000000;222
SPFB.RTS-12.18;1;04.12.2018;19:03;114990,0000000;115010,0000000;114920,0000000;114940,0000000;898
SPFB.RTS-12.18;1;04.12.2018;19:04;114930,0000000;114950,0000000;114900,0000000;114940,0000000;231
SPFB.RTS-12.18;1;04.12.2018;19:05;114940,0000000;115050,0000000;114940,0000000;115050,0000000;443
SPFB.RTS-12.18;1;04.12.2018;19:06;115030,0000000;115060,0000000;114990,0000000;115000,0000000;467
SPFB.RTS-12.18;1;04.12.2018;19:07;115010,0000000;115020,0000000;114980,0000000;114990,0000000;264
SPFB.RTS-12.18;1;04.12.2018;19:08;115010,0000000;115120,0000000;115000,0000000;115070,0000000;858
SPFB.RTS-12.18;1;04.12.2018;19:09;115070,0000000;115090,0000000;115040,0000000;115050,0000000;297
SPFB.RTS-12.18;1;04.12.2018;19:10;115060,0000000;115070,0000000;115040,0000000;115040,0000000;112
SPFB.RTS-12.18;1;04.12.2018;19:11;115030,0000000;115040,0000000;114990,0000000;115010,0000000;219
SPFB.RTS-12.18;1;04.12.2018;19:12;115020,0000000;115030,0000000;114980,0000000;115000,0000000;347
SPFB.RTS-12.18;1;04.12.2018;19:13;115000,0000000;115060,0000000;114990,0000000;115050,0000000;171
SPFB.RTS-12.18;1;04.12.2018;19:14;115060,0000000;115070,0000000;115030,0000000;115060,0000000;189
SPFB.RTS-12.18;1;04.12.2018;19:15;115050,0000000;115070,0000000;115010,0000000;115050,0000000;226
SPFB.RTS-12.18;1;04.12.2018;19:16;115050,0000000;115060,0000000;114990,0000000;115000,0000000;374
SPFB.RTS-12.18;1;04.12.2018;19:17;114980,0000000;115000,0000000;114940,0000000;114970,0000000;560
SPFB.RTS-12.18;1;04.12.2018;19:18;114970,0000000;115020,0000000;114940,0000000;114990,0000000;411
SPFB.RTS-12.18;1;04.12.2018;19:19;115000,0000000;115000,0000000;114940,0000000;114940,0000000;192
SPFB.RTS-12.18;1;04.12.2018;19:20;114940,0000000;114960,0000000;114920,0000000;114960,0000000;296
SPFB.RTS-12.18;1;04.12.2018;19:21;114940,0000000;114940,0000000;114900,0000000;114910,0000000;379
SPFB.RTS-12.18;1;04.12.2018;19:22;114920,0000000;114940,0000000;114900,0000000;114930,0000000;82
SPFB.RTS-12.18;1;04.12.2018;19:23;114920,0000000;114960,0000000;114910,0000000;114940,0000000;74
SPFB.RTS-12.18;1;04.12.2018;19:24;114930,0000000;114960,0000000;114900,0000000;114950,0000000;106
SPFB.RTS-12.18;1;04.12.2018;19:25;114950,0000000;114960,0000000;114900,0000000;114940,0000000;672
SPFB.RTS-12.18;1;04.12.2018;19:26;114940,0000000;114980,0000000;114930,0000000;114970,0000000;376
SPFB.RTS-12.18;1;04.12.2018;19:27;114970,0000000;114990,0000000;114950,0000000;114980,0000000;232
SPFB.RTS-12.18;1;04.12.2018;19:28;114970,0000000;115010,0000000;114960,0000000;114970,0000000;503
SPFB.RTS-12.18;1;04.12.2018;19:29;115000,0000000;115030,0000000;114970,0000000;115030,0000000;476
SPFB.RTS-12.18;1;04.12.2018;19:30;115020,0000000;115020,0000000;114970,0000000;114980,0000000;298
SPFB.RTS-12.18;1;04.12.2018;19:31;114980,0000000;114990,0000000;114950,0000000;114960,0000000;485
SPFB.RTS-12.18;1;04.12.2018;19:32;114960,0000000;114960,0000000;114900,0000000;114910,0000000;613
SPFB.RTS-12.18;1;04.12.2018;19:33;114900,0000000;114980,0000000;114890,0000000;114970,0000000;548
SPFB.RTS-12.18;1;04.12.2018;19:34;114970,0000000;114970,0000000;114870,0000000;114870,0000000;900
SPFB.RTS-12.18;1;04.12.2018;19:35;114880,0000000;114900,0000000;114730,0000000;114770,0000000;2143
SPFB.RTS-12.18;1;04.12.2018;19:36;114770,0000000;114770,0000000;114500,0000000;114620,0000000;4745
SPFB.RTS-12.18;1;04.12.2018;19:37;114610,0000000;114700,0000000;114610,0000000;114670,0000000;721
SPFB.RTS-12.18;1;04.12.2018;19:38;114680,0000000;114740,0000000;114660,0000000;114740,0000000;903
SPFB.RTS-12.18;1;04.12.2018;19:39;114730,0000000;114790,0000000;114700,0000000;114720,0000000;781
SPFB.RTS-12.18;1;04.12.2018;19:40;114730,0000000;114760,0000000;114720,0000000;114760,0000000;197
SPFB.RTS-12.18;1;04.12.2018;19:41;114750,0000000;114850,0000000;114730,0000000;114770,0000000;709
SPFB.RTS-12.18;1;04.12.2018;19:42;114780,0000000;114790,0000000;114730,0000000;114760,0000000;443
SPFB.RTS-12.18;1;04.12.2018;19:43;114770,0000000;114780,0000000;114750,0000000;114770,0000000;288
SPFB.RTS-12.18;1;04.12.2018;19:44;114770,0000000;114780,0000000;114720,0000000;114740,0000000;246
SPFB.RTS-12.18;1;04.12.2018;19:45;114740,0000000;114750,0000000;114720,0000000;114720,0000000;123
SPFB.RTS-12.18;1;04.12.2018;19:46;114730,0000000;114790,0000000;114720,0000000;114780,0000000;212
SPFB.RTS-12.18;1;04.12.2018;19:47;114780,0000000;114800,0000000;114730,0000000;114780,0000000;273
SPFB.RTS-12.18;1;04.12.2018;19:48;114790,0000000;114790,0000000;114760,0000000;114760,0000000;129
SPFB.RTS-12.18;1;04.12.2018;19:49;114760,0000000;114790,0000000;114730,0000000;114780,0000000;224
SPFB.RTS-12.18;1;04.12.2018;19:50;114780,0000000;114800,0000000;114760,0000000;114780,0000000;156
SPFB.RTS-12.18;1;04.12.2018;19:51;114780,0000000;114820,0000000;114780,0000000;114790,0000000;262
SPFB.RTS-12.18;1;04.12.2018;19:52;114800,0000000;114800,0000000;114730,0000000;114750,0000000;105
SPFB.RTS-12.18;1;04.12.2018;19:53;114750,0000000;114760,0000000;114740,0000000;114760,0000000;43
SPFB.RTS-12.18;1;04.12.2018;19:54;114760,0000000;114760,0000000;114740,0000000;114760,0000000;91
SPFB.RTS-12.18;1;04.12.2018;19:55;114770,0000000;114790,0000000;114760,0000000;114760,0000000;81
SPFB.RTS-12.18;1;04.12.2018;19:56;114760,0000000;114790,0000000;114740,0000000;114790,0000000;80
SPFB.RTS-12.18;1;04.12.2018;19:57;114790,0000000;114790,0000000;114750,0000000;114760,0000000;93
SPFB.RTS-12.18;1;04.12.2018;19:58;114760,0000000;114770,0000000;114700,0000000;114700,0000000;374
SPFB.RTS-12.18;1;04.12.2018;19:59;114700,0000000;114720,0000000;114670,0000000;114680,0000000;492
SPFB.RTS-12.18;1;04.12.2018;20:00;114680,0000000;114700,0000000;114640,0000000;114670,0000000;386
SPFB.RTS-12.18;1;04.12.2018;20:01;114660,0000000;114700,0000000;114600,0000000;114610,0000000;1008
SPFB.RTS-12.18;1;04.12.2018;20:02;114620,0000000;114650,0000000;114570,0000000;114650,0000000;830
SPFB.RTS-12.18;1;04.12.2018;20:03;114640,0000000;114650,0000000;114530,0000000;114550,0000000;850
SPFB.RTS-12.18;1;04.12.2018;20:04;114570,0000000;114570,0000000;114500,0000000;114540,0000000;941
SPFB.RTS-12.18;1;04.12.2018;20:05;114530,0000000;114530,0000000;114300,0000000;114380,0000000;4130
SPFB.RTS-12.18;1;04.12.2018;20:06;114390,0000000;114420,0000000;114290,0000000;114300,0000000;1087
SPFB.RTS-12.18;1;04.12.2018;20:07;114300,0000000;114400,0000000;114290,0000000;114370,0000000;1507
SPFB.RTS-12.18;1;04.12.2018;20:08;114360,0000000;114360,0000000;114200,0000000;114210,0000000;1432
SPFB.RTS-12.18;1;04.12.2018;20:09;114200,0000000;114300,0000000;114030,0000000;114240,0000000;3820
SPFB.RTS-12.18;1;04.12.2018;20:10;114240,0000000;114260,0000000;114090,0000000;114160,0000000;2450
SPFB.RTS-12.18;1;04.12.2018;20:11;114150,0000000;114190,0000000;114130,0000000;114180,0000000;755
SPFB.RTS-12.18;1;04.12.2018;20:12;114180,0000000;114230,0000000;114150,0000000;114160,0000000;710
SPFB.RTS-12.18;1;04.12.2018;20:13;114160,0000000;114230,0000000;114150,0000000;114170,0000000;1093
SPFB.RTS-12.18;1;04.12.2018;20:14;114180,0000000;114190,0000000;114030,0000000;114040,0000000;1231
SPFB.RTS-12.18;1;04.12.2018;20:15;114050,0000000;114050,0000000;113800,0000000;113880,0000000;4424
SPFB.RTS-12.18;1;04.12.2018;20:16;113870,0000000;113890,0000000;113720,0000000;113850,0000000;2538
SPFB.RTS-12.18;1;04.12.2018;20:17;113840,0000000;113990,0000000;113820,0000000;113990,0000000;1884
SPFB.RTS-12.18;1;04.12.2018;20:18;113980,0000000;114020,0000000;113930,0000000;113960,0000000;1195
SPFB.RTS-12.18;1;04.12.2018;20:19;113960,0000000;114020,0000000;113940,0000000;113990,0000000;378
SPFB.RTS-12.18;1;04.12.2018;20:20;113970,0000000;114020,0000000;113970,0000000;113990,0000000;331
SPFB.RTS-12.18;1;04.12.2018;20:21;114000,0000000;114000,0000000;113900,0000000;113900,0000000;701
SPFB.RTS-12.18;1;04.12.2018;20:22;113900,0000000;114000,0000000;113900,0000000;113970,0000000;1281
SPFB.RTS-12.18;1;04.12.2018;20:23;113950,0000000;113960,0000000;113920,0000000;113930,0000000;456
SPFB.RTS-12.18;1;04.12.2018;20:24;113940,0000000;113960,0000000;113900,0000000;113920,0000000;783
SPFB.RTS-12.18;1;04.12.2018;20:25;113910,0000000;113930,0000000;113810,0000000;113840,0000000;1539
SPFB.RTS-12.18;1;04.12.2018;20:26;113850,0000000;113960,0000000;113800,0000000;113880,0000000;1988
SPFB.RTS-12.18;1;04.12.2018;20:27;113860,0000000;113930,0000000;113830,0000000;113890,0000000;1183
SPFB.RTS-12.18;1;04.12.2018;20:28;113880,0000000;113930,0000000;113800,0000000;113910,0000000;690
SPFB.RTS-12.18;1;04.12.2018;20:29;113920,0000000;113930,0000000;113850,0000000;113890,0000000;434
SPFB.RTS-12.18;1;04.12.2018;20:30;113890,0000000;113890,0000000;113800,0000000;113810,0000000;1522
SPFB.RTS-12.18;1;04.12.2018;20:31;113810,0000000;113820,0000000;113570,0000000;113640,0000000;4055
SPFB.RTS-12.18;1;04.12.2018;20:32;113630,0000000;113700,0000000;113620,0000000;113630,0000000;2443
SPFB.RTS-12.18;1;04.12.2018;20:33;113650,0000000;113670,0000000;113470,0000000;113560,0000000;3467
SPFB.RTS-12.18;1;04.12.2018;20:34;113560,0000000;113670,0000000;113530,0000000;113650,0000000;1945
SPFB.RTS-12.18;1;04.12.2018;20:35;113640,0000000;113680,0000000;113610,0000000;113680,0000000;646
SPFB.RTS-12.18;1;04.12.2018;20:36;113690,0000000;113710,0000000;113630,0000000;113680,0000000;585
SPFB.RTS-12.18;1;04.12.2018;20:37;113700,0000000;113770,0000000;113680,0000000;113750,0000000;804
SPFB.RTS-12.18;1;04.12.2018;20:38;113740,0000000;113780,0000000;113730,0000000;113760,0000000;497
SPFB.RTS-12.18;1;04.12.2018;20:39;113740,0000000;113760,0000000;113690,0000000;113750,0000000;501
SPFB.RTS-12.18;1;04.12.2018;20:40;113760,0000000;113760,0000000;113650,0000000;113670,0000000;348
SPFB.RTS-12.18;1;04.12.2018;20:41;113660,0000000;113740,0000000;113610,0000000;113730,0000000;656
SPFB.RTS-12.18;1;04.12.2018;20:42;113740,0000000;113770,0000000;113700,0000000;113760,0000000;303
SPFB.RTS-12.18;1;04.12.2018;20:43;113760,0000000;113770,0000000;113730,0000000;113760,0000000;660
SPFB.RTS-12.18;1;04.12.2018;20:44;113760,0000000;113810,0000000;113750,0000000;113800,0000000;483
SPFB.RTS-12.18;1;04.12.2018;20:45;113790,0000000;113850,0000000;113780,0000000;113780,0000000;753
SPFB.RTS-12.18;1;04.12.2018;20:46;113770,0000000;113870,0000000;113770,0000000;113860,0000000;952
SPFB.RTS-12.18;1;04.12.2018;20:47;113870,0000000;113880,0000000;113810,0000000;113870,0000000;403
SPFB.RTS-12.18;1;04.12.2018;20:48;113870,0000000;113870,0000000;113820,0000000;113860,0000000;284
SPFB.RTS-12.18;1;04.12.2018;20:49;113860,0000000;113900,0000000;113840,0000000;113880,0000000;367
SPFB.RTS-12.18;1;04.12.2018;20:50;113890,0000000;113930,0000000;113870,0000000;113870,0000000;322
SPFB.RTS-12.18;1;04.12.2018;20:51;113880,0000000;113890,0000000;113780,0000000;113790,0000000;747
SPFB.RTS-12.18;1;04.12.2018;20:52;113800,0000000;113850,0000000;113790,0000000;113820,0000000;380
SPFB.RTS-12.18;1;04.12.2018;20:53;113820,0000000;113850,0000000;113780,0000000;113820,0000000;467
SPFB.RTS-12.18;1;04.12.2018;20:54;113840,0000000;113910,0000000;113840,0000000;113850,0000000;429
SPFB.RTS-12.18;1;04.12.2018;20:55;113830,0000000;113860,0000000;113810,0000000;113830,0000000;106
SPFB.RTS-12.18;1;04.12.2018;20:56;113840,0000000;113870,0000000;113830,0000000;113870,0000000;163
SPFB.RTS-12.18;1;04.12.2018;20:57;113870,0000000;113930,0000000;113870,0000000;113900,0000000;272
SPFB.RTS-12.18;1;04.12.2018;20:58;113890,0000000;113900,0000000;113840,0000000;113850,0000000;284
SPFB.RTS-12.18;1;04.12.2018;20:59;113840,0000000;113860,0000000;113820,0000000;113850,0000000;110
SPFB.RTS-12.18;1;04.12.2018;21:00;113850,0000000;113860,0000000;113800,0000000;113800,0000000;322
SPFB.RTS-12.18;1;04.12.2018;21:01;113790,0000000;113810,0000000;113760,0000000;113780,0000000;495
SPFB.RTS-12.18;1;04.12.2018;21:02;113770,0000000;113790,0000000;113750,0000000;113760,0000000;130
SPFB.RTS-12.18;1;04.12.2018;21:03;113750,0000000;113770,0000000;113720,0000000;113750,0000000;358
SPFB.RTS-12.18;1;04.12.2018;21:04;113750,0000000;113790,0000000;113750,0000000;113790,0000000;164
SPFB.RTS-12.18;1;04.12.2018;21:05;113800,0000000;113830,0000000;113770,0000000;113780,0000000;163
SPFB.RTS-12.18;1;04.12.2018;21:06;113770,0000000;113830,0000000;113770,0000000;113820,0000000;130
SPFB.RTS-12.18;1;04.12.2018;21:07;113810,0000000;113850,0000000;113800,0000000;113850,0000000;94
SPFB.RTS-12.18;1;04.12.2018;21:08;113850,0000000;113870,0000000;113810,0000000;113810,0000000;187
SPFB.RTS-12.18;1;04.12.2018;21:09;113820,0000000;113840,0000000;113800,0000000;113810,0000000;155
SPFB.RTS-12.18;1;04.12.2018;21:10;113810,0000000;113840,0000000;113800,0000000;113820,0000000;227
SPFB.RTS-12.18;1;04.12.2018;21:11;113810,0000000;113830,0000000;113790,0000000;113790,0000000;275
SPFB.RTS-12.18;1;04.12.2018;21:12;113790,0000000;113830,0000000;113750,0000000;113820,0000000;523
SPFB.RTS-12.18;1;04.12.2018;21:13;113790,0000000;113890,0000000;113790,0000000;113860,0000000;483
SPFB.RTS-12.18;1;04.12.2018;21:14;113850,0000000;113880,0000000;113850,0000000;113850,0000000;117
SPFB.RTS-12.18;1;04.12.2018;21:15;113850,0000000;113850,0000000;113750,0000000;113780,0000000;462
SPFB.RTS-12.18;1;04.12.2018;21:16;113770,0000000;113800,0000000;113760,0000000;113800,0000000;413
SPFB.RTS-12.18;1;04.12.2018;21:17;113790,0000000;113820,0000000;113770,0000000;113810,0000000;414
SPFB.RTS-12.18;1;04.12.2018;21:18;113810,0000000;113820,0000000;113790,0000000;113810,0000000;148
SPFB.RTS-12.18;1;04.12.2018;21:19;113820,0000000;113840,0000000;113800,0000000;113820,0000000;302
SPFB.RTS-12.18;1;04.12.2018;21:20;113830,0000000;113830,0000000;113800,0000000;113830,0000000;67
SPFB.RTS-12.18;1;04.12.2018;21:21;113840,0000000;113840,0000000;113770,0000000;113780,0000000;158
SPFB.RTS-12.18;1;04.12.2018;21:22;113790,0000000;113830,0000000;113790,0000000;113810,0000000;146
SPFB.RTS-12.18;1;04.12.2018;21:23;113820,0000000;113850,0000000;113790,0000000;113830,0000000;204
SPFB.RTS-12.18;1;04.12.2018;21:24;113820,0000000;113840,0000000;113790,0000000;113820,0000000;157
SPFB.RTS-12.18;1;04.12.2018;21:25;113820,0000000;113830,0000000;113780,0000000;113800,0000000;110
SPFB.RTS-12.18;1;04.12.2018;21:26;113790,0000000;113800,0000000;113750,0000000;113770,0000000;263
SPFB.RTS-12.18;1;04.12.2018;21:27;113760,0000000;113780,0000000;113670,0000000;113680,0000000;1450
SPFB.RTS-12.18;1;04.12.2018;21:28;113670,0000000;113700,0000000;113520,0000000;113530,0000000;2078
SPFB.RTS-12.18;1;04.12.2018;21:29;113530,0000000;113540,0000000;113330,0000000;113380,0000000;3617
SPFB.RTS-12.18;1;04.12.2018;21:30;113370,0000000;113550,0000000;113340,0000000;113540,0000000;1668
SPFB.RTS-12.18;1;04.12.2018;21:31;113530,0000000;113560,0000000;113480,0000000;113560,0000000;1251
SPFB.RTS-12.18;1;04.12.2018;21:32;113550,0000000;113580,0000000;113540,0000000;113560,0000000;384
SPFB.RTS-12.18;1;04.12.2018;21:33;113550,0000000;113580,0000000;113550,0000000;113570,0000000;133
SPFB.RTS-12.18;1;04.12.2018;21:34;113570,0000000;113590,0000000;113540,0000000;113550,0000000;466
SPFB.RTS-12.18;1;04.12.2018;21:35;113530,0000000;113560,0000000;113500,0000000;113550,0000000;278
SPFB.RTS-12.18;1;04.12.2018;21:36;113550,0000000;113550,0000000;113460,0000000;113480,0000000;489
SPFB.RTS-12.18;1;04.12.2018;21:37;113490,0000000;113510,0000000;113460,0000000;113490,0000000;390
SPFB.RTS-12.18;1;04.12.2018;21:38;113490,0000000;113510,0000000;113440,0000000;113490,0000000;226
SPFB.RTS-12.18;1;04.12.2018;21:39;113490,0000000;113500,0000000;113430,0000000;113440,0000000;346
SPFB.RTS-12.18;1;04.12.2018;21:40;113440,0000000;113440,0000000;113230,0000000;113310,0000000;2516
SPFB.RTS-12.18;1;04.12.2018;21:41;113310,0000000;113320,0000000;113250,0000000;113300,0000000;926
SPFB.RTS-12.18;1;04.12.2018;21:42;113310,0000000;113310,0000000;113180,0000000;113280,0000000;1238
SPFB.RTS-12.18;1;04.12.2018;21:43;113280,0000000;113380,0000000;113260,0000000;113370,0000000;809
SPFB.RTS-12.18;1;04.12.2018;21:44;113370,0000000;113440,0000000;113360,0000000;113440,0000000;919
SPFB.RTS-12.18;1;04.12.2018;21:45;113430,0000000;113460,0000000;113380,0000000;113440,0000000;491
SPFB.RTS-12.18;1;04.12.2018;21:46;113420,0000000;113460,0000000;113380,0000000;113460,0000000;316
SPFB.RTS-12.18;1;04.12.2018;21:47;113460,0000000;113490,0000000;113430,0000000;113490,0000000;371
SPFB.RTS-12.18;1;04.12.2018;21:48;113470,0000000;113490,0000000;113390,0000000;113430,0000000;294
SPFB.RTS-12.18;1;04.12.2018;21:49;113430,0000000;113460,0000000;113390,0000000;113450,0000000;259
SPFB.RTS-12.18;1;04.12.2018;21:50;113460,0000000;113460,0000000;113410,0000000;113420,0000000;173
SPFB.RTS-12.18;1;04.12.2018;21:51;113420,0000000;113440,0000000;113300,0000000;113320,0000000;737
SPFB.RTS-12.18;1;04.12.2018;21:52;113310,0000000;113350,0000000;113300,0000000;113320,0000000;320
SPFB.RTS-12.18;1;04.12.2018;21:53;113330,0000000;113340,0000000;113300,0000000;113320,0000000;608
SPFB.RTS-12.18;1;04.12.2018;21:54;113320,0000000;113430,0000000;113310,0000000;113370,0000000;409
SPFB.RTS-12.18;1;04.12.2018;21:55;113380,0000000;113470,0000000;113350,0000000;113450,0000000;470
SPFB.RTS-12.18;1;04.12.2018;21:56;113440,0000000;113500,0000000;113430,0000000;113500,0000000;376
SPFB.RTS-12.18;1;04.12.2018;21:57;113490,0000000;113520,0000000;113460,0000000;113490,0000000;426
SPFB.RTS-12.18;1;04.12.2018;21:58;113490,0000000;113530,0000000;113480,0000000;113530,0000000;745
SPFB.RTS-12.18;1;04.12.2018;21:59;113530,0000000;113560,0000000;113510,0000000;113530,0000000;317
SPFB.RTS-12.18;1;04.12.2018;22:00;113520,0000000;113550,0000000;113480,0000000;113490,0000000;254
SPFB.RTS-12.18;1;04.12.2018;22:01;113490,0000000;113520,0000000;113480,0000000;113500,0000000;414
SPFB.RTS-12.18;1;04.12.2018;22:02;113500,0000000;113530,0000000;113470,0000000;113510,0000000;479
SPFB.RTS-12.18;1;04.12.2018;22:03;113500,0000000;113590,0000000;113490,0000000;113540,0000000;944
SPFB.RTS-12.18;1;04.12.2018;22:04;113550,0000000;113560,0000000;113490,0000000;113490,0000000;184
SPFB.RTS-12.18;1;04.12.2018;22:05;113500,0000000;113540,0000000;113470,0000000;113470,0000000;218
